source,ell,r,k,a,b,N,door,r_mod3,m0,m1,v2_door,exact_2_door,cof_primes,gold_primes,match_mod3_rule
germain,7,1578389,112742,,,,m0,2,1578388,1578390,2,False,8053,7;8053,True
germain,7,1578641,112760,,,,m0,2,1578640,1578642,4,False,5;2819,5;7;2819,True
germain,7,1578809,112772,,,,m0,2,1578808,1578810,3,False,11;233,7;11;233,True
germain,7,1578823,112773,,,,m1,1,1578824,1578822,1,True,3;37591,13;17;19;47,True
germain,7,1578851,112775,,,,m0,2,1578850,1578852,1,True,5;13;347,5;7;13;347,True
germain,7,1579103,112793,,,,m0,2,1579102,1579104,1,True,149;757,7;149;757,True
germain,7,1579187,112799,,,,m0,2,1579186,1579188,1,True,112799,7;112799,True
germain,7,1579313,112808,,,,m0,2,1579312,1579314,4,False,59;239,7;59;239,True
germain,7,1579397,112814,,,,m0,2,1579396,1579398,2,False,13;4339,7;13;4339,True
germain,7,1579439,112817,,,,m0,2,1579438,1579440,1,True,101;1117,7;101;1117,True
germain,7,1579579,112827,,,,m1,1,1579580,1579578,1,True,3;11;13;263,5;78979,True
germain,7,1579621,112830,,,,m1,1,1579622,1579620,2,False,3;5;3761,11;19;3779,True
germain,7,1579733,112838,,,,m0,2,1579732,1579734,2,False,11;23;223,7;11;23;223,True
germain,7,1579873,112848,,,,m1,1,1579874,1579872,5,False,3;2351,139;5683,True
germain,7,1579901,112850,,,,m0,2,1579900,1579902,2,False,5;37;61,5;7;37;61,True
germain,7,1580027,112859,,,,m0,2,1580026,1580028,1,True,112859,7;112859,True
germain,7,1580041,112860,,,,m1,1,1580042,1580040,3,False,3;5;11;19,790021,True
germain,7,1580251,112875,,,,m1,1,1580252,1580250,1,True,3;5;43,17;1367,True
germain,7,1580279,112877,,,,m0,2,1580278,1580280,1,True,112877,7;112877,True
germain,7,1580419,112887,,,,m1,1,1580420,1580418,1,True,3;37;113,5;19;4159,True
germain,7,1580461,112890,,,,m1,1,1580462,1580460,2,False,3;5;53;71,13;89;683,True
germain,7,1580489,112892,,,,m0,2,1580488,1580490,3,False,13;167,7;13;167,True
germain,7,1580503,112893,,,,m1,1,1580504,1580502,1,True,3;11;311,31;6373,True
germain,7,1580573,112898,,,,m0,2,1580572,1580574,2,False,19;2971,7;19;2971,True
germain,7,1580671,112905,,,,m1,1,1580672,1580670,1,True,3;5;13;193,53;233,True
germain,7,1580699,112907,,,,m0,2,1580698,1580700,1,True,23;4909,7;23;4909,True
germain,7,1580713,112908,,,,m1,1,1580714,1580712,3,False,3;97,37;41;521,True
germain,7,1580797,112914,,,,m1,1,1580798,1580796,2,False,3;17;41,47;67;251,True
germain,7,1580923,112923,,,,m1,1,1580924,1580922,1,True,3;12547,395231,True
germain,7,1581007,112929,,,,m1,1,1581008,1581006,1,True,3;37643,11;13;691,True
germain,7,1581077,112934,,,,m0,2,1581076,1581078,2,False,56467,7;56467,True
germain,7,1581091,112935,,,,m1,1,1581092,1581090,1,True,3;5;7529,395273,True
germain,7,1581287,112949,,,,m0,2,1581286,1581288,1,True,179;631,7;179;631,True
germain,7,1581413,112958,,,,m0,2,1581412,1581414,2,False,56479,7;56479,True
germain,7,1581469,112962,,,,m1,1,1581470,1581468,2,False,3;67;281,5;11;1307,True
germain,7,1581539,112967,,,,m0,2,1581538,1581540,1,True,112967,7;112967,True
germain,7,1581553,112968,,,,m1,1,1581554,1581552,4,False,3;523,13;59;1031,True
germain,7,1581581,112970,,,,m0,2,1581580,1581582,2,False,5;11;13;79,5;7;11;13;79,True
germain,7,1581623,112973,,,,m0,2,1581622,1581624,1,True,16139,7;16139,True
germain,7,1581637,112974,,,,m1,1,1581638,1581636,2,False,3;19;991,790819,True
germain,7,1581707,112979,,,,m0,2,1581706,1581708,1,True,112979,7;112979,True
germain,7,1581721,112980,,,,m1,1,1581722,1581720,3,False,3;5;269,790861,True
germain,7,1581889,112992,,,,m1,1,1581890,1581888,6,False,3;11;107,5;158189,True
germain,7,1582001,113000,,,,m0,2,1582000,1582002,4,False,5;113,5;7;113,True
germain,7,1582043,113003,,,,m0,2,1582042,1582044,1,True,11;10273,7;11;10273,True
germain,7,1582127,113009,,,,m0,2,1582126,1582128,1,True,13;8693,7;13;8693,True
germain,7,1582169,113012,,,,m0,2,1582168,1582170,3,False,19;1487,7;19;1487,True
germain,7,1582267,113019,,,,m1,1,1582268,1582266,1,True,3;101;373,37;10691,True
germain,7,1582337,113024,,,,m0,2,1582336,1582338,8,False,883,7;883,True
germain,7,1582351,113025,,,,m1,1,1582352,1582350,1,True,3;5;11;137,98897,True
germain,7,1582393,113028,,,,m1,1,1582394,1582392,3,False,3;9419,11;17;4231,True
germain,7,1582463,113033,,,,m0,2,1582462,1582464,1,True,17;61;109,7;17;61;109,True
germain,7,1582589,113042,,,,m0,2,1582588,1582590,2,False,29;1949,7;29;1949,True
germain,7,1582673,113048,,,,m0,2,1582672,1582674,4,False,13;1087,7;13;1087,True
germain,7,1582729,113052,,,,m1,1,1582730,1582728,3,False,3;9421,5;163;971,True
germain,7,1582799,113057,,,,m0,2,1582798,1582800,1,True,31;521,7;31;521,True
germain,7,1582813,113058,,,,m1,1,1582814,1582812,2,False,3;11;571,19;23;1811,True
germain,7,1582967,113069,,,,m0,2,1582966,1582968,1,True,11;19;541,7;11;19;541,True
germain,7,1582981,113070,,,,m1,1,1582982,1582980,2,False,3;5;3769,419;1889,True
germain,7,1583093,113078,,,,m0,2,1583092,1583094,2,False,41;197,7;41;197,True
germain,7,1583107,113079,,,,m1,1,1583108,1583106,1,True,3;37693,17;31;751,True
germain,7,1583149,113082,,,,m1,1,1583150,1583148,2,False,3;47;401,5;31663,True
germain,7,1583177,113084,,,,m0,2,1583176,1583178,3,False,17;1663,7;17;1663,True
germain,7,1583191,113085,,,,m1,1,1583192,1583190,1,True,3;5;359,13;1171,True
germain,7,1583233,113088,,,,m1,1,1583234,1583232,7,False,3;19;31,97;8161,True
germain,7,1583359,113097,,,,m1,1,1583360,1583358,1,True,3;37699,5;1237,True
germain,7,1583471,113105,,,,m0,2,1583470,1583472,1,True,5;22621,5;7;22621,True
germain,7,1583653,113118,,,,m1,1,1583654,1583652,2,False,3;17;1109,791827,True
germain,7,1583807,113129,,,,m0,2,1583806,1583808,1,True,29;47;83,7;29;47;83,True
germain,7,1583863,113133,,,,m1,1,1583864,1583862,1,True,3;43;877,29;6827,True
germain,7,1584017,113144,,,,m0,2,1584016,1584018,4,False,14143,7;14143,True
germain,7,1584031,113145,,,,m1,1,1584032,1584030,1,True,3;5;19;397,59;839,True
germain,7,1584059,113147,,,,m0,2,1584058,1584060,1,True,113147,7;113147,True
germain,7,1584101,113150,,,,m0,2,1584100,1584102,2,False,5;31;73,5;7;31;73,True
germain,7,1584157,113154,,,,m1,1,1584158,1584156,2,False,3;18859,41;19319,True
germain,7,1584227,113159,,,,m0,2,1584226,1584228,1,True,113159,7;113159,True
germain,7,1584269,113162,,,,m0,2,1584268,1584270,2,False,59;137,7;59;137,True
germain,7,1584283,113163,,,,m1,1,1584284,1584282,1,True,3;67;563,13;30467,True
germain,7,1584311,113165,,,,m0,2,1584310,1584312,1,True,5;13;1741,5;7;13;1741,True
germain,7,1584367,113169,,,,m1,1,1584368,1584366,1,True,3;17;317,99023,True
germain,7,1584409,113172,,,,m1,1,1584410,1584408,3,False,3;9431,5;19;31;269,True
germain,7,1584437,113174,,,,m0,2,1584436,1584438,2,False,71;797,7;71;797,True
germain,7,1584577,113184,,,,m1,1,1584578,1584576,6,False,3;131,71;11159,True
germain,7,1584703,113193,,,,m1,1,1584704,1584702,1,True,3;12577,11;2251,True
germain,7,1584731,113195,,,,m0,2,1584730,1584732,1,True,5;22639,5;7;22639,True
germain,7,1584829,113202,,,,m1,1,1584830,1584828,2,False,3;19;331,5;13;73;167,True
germain,7,1584899,113207,,,,m0,2,1584898,1584900,1,True,79;1433,7;79;1433,True
germain,7,1584941,113210,,,,m0,2,1584940,1584942,2,False,5;11321,5;7;11321,True
germain,7,1584983,113213,,,,m0,2,1584982,1584984,1,True,113213,7;113213,True
germain,7,1585249,113232,,,,m1,1,1585250,1585248,5,False,3;337,5;17;373,True
germain,7,1585291,113235,,,,m1,1,1585292,1585290,1,True,3;5;7549,396323,True
germain,7,1585319,113237,,,,m0,2,1585318,1585320,1,True,17;6661,7;17;6661,True
germain,7,1585669,113262,,,,m1,1,1585670,1585668,2,False,3;43;439,5;158567,True
germain,7,1585697,113264,,,,m0,2,1585696,1585698,5,False,7079,7;7079,True
germain,7,1585963,113283,,,,m1,1,1585964,1585962,1,True,3;41;307,17;83;281,True
germain,7,1586089,113292,,,,m1,1,1586090,1586088,3,False,3;1049,5;11;14419,True
germain,7,1586201,113300,,,,m0,2,1586200,1586202,3,False,5;11;103,5;7;11;103,True
germain,7,1586257,113304,,,,m1,1,1586258,1586256,4,False,3;4721,793129,True
germain,7,1586327,113309,,,,m0,2,1586326,1586328,1,True,16187,7;16187,True
germain,7,1586467,113319,,,,m1,1,1586468,1586466,1,True,3;1399,13;30509,True
germain,7,1586537,113324,,,,m0,2,1586536,1586538,3,False,41;691,7;41;691,True
germain,7,1586551,113325,,,,m1,1,1586552,1586550,1,True,3;5;1511,11;149,True
germain,7,1586621,113330,,,,m0,2,1586620,1586622,2,False,5;1619,5;7;1619,True
germain,7,1586719,113337,,,,m1,1,1586720,1586718,1,True,3;257,5;47;211,True
germain,7,1586789,113342,,,,m0,2,1586788,1586790,2,False,56671,7;56671,True
germain,7,1586887,113349,,,,m1,1,1586888,1586886,1,True,3;37783,293;677,True
germain,7,1586971,113355,,,,m1,1,1586972,1586970,1,True,3;5;11;229,113;3511,True
germain,7,1587167,113369,,,,m0,2,1587166,1587168,1,True,73;1553,7;73;1553,True
germain,7,1587251,113375,,,,m0,2,1587250,1587252,1,True,5;907,5;7;907,True
germain,7,1587349,113382,,,,m1,1,1587350,1587348,2,False,3;6299,5;53;599,True
germain,7,1587503,113393,,,,m0,2,1587502,1587504,1,True,97;167,7;97;167,True
germain,7,1587587,113399,,,,m0,2,1587586,1587588,1,True,11;13;61,7;11;13;61,True
germain,7,1587629,113402,,,,m0,2,1587628,1587630,2,False,56701,7;56701,True
germain,7,1587923,113423,,,,m0,2,1587922,1587924,1,True,101;1123,7;101;1123,True
germain,7,1588049,113432,,,,m0,2,1588048,1588050,4,False,11;1289,7;11;1289,True
germain,7,1588063,113433,,,,m1,1,1588064,1588062,1,True,3;37811,49627,True
germain,7,1588091,113435,,,,m0,2,1588090,1588092,1,True,5;463,5;7;463,True
germain,7,1588133,113438,,,,m0,2,1588132,1588134,2,False,13;4363,7;13;4363,True
germain,7,1588189,113442,,,,m1,1,1588190,1588188,2,False,3;37;73,5;241;659,True
germain,7,1588231,113445,,,,m1,1,1588232,1588230,1,True,3;5;2521,198529,True
germain,7,1588273,113448,,,,m1,1,1588274,1588272,4,False,3;29;163,794137,True
germain,7,1588399,113457,,,,m1,1,1588400,1588398,1,True,3;59;641,5;11;19,True
germain,7,1588511,113465,,,,m0,2,1588510,1588512,1,True,5;11;2063,5;7;11;2063,True
germain,7,1588567,113469,,,,m1,1,1588568,1588566,1,True,3;109;347,198571,True
germain,7,1588777,113484,,,,m1,1,1588778,1588776,3,False,3;193,794389,True
germain,7,1588819,113487,,,,m1,1,1588820,1588818,1,True,3;11;19;181,5;17;4673,True
germain,7,1588861,113490,,,,m1,1,1588862,1588860,2,False,3;5;13;97,11;72221,True
germain,7,1588889,113492,,,,m0,2,1588888,1588890,3,False,17;1669,7;17;1669,True
germain,7,1588903,113493,,,,m1,1,1588904,1588902,1,True,3;37831,198613,True
germain,7,1588931,113495,,,,m0,2,1588930,1588932,1,True,5;22699,5;7;22699,True
germain,7,1588987,113499,,,,m1,1,1588988,1588986,1,True,3;12611,59;6733,True
germain,7,1589183,113513,,,,m0,2,1589182,1589184,1,True,113513,7;113513,True
germain,7,1589239,113517,,,,m1,1,1589240,1589238,1,True,3;12613,5;67;593,True
germain,7,1589281,113520,,,,m1,1,1589282,1589280,5,False,3;5;11;43,794641,True
germain,7,1589561,113540,,,,m0,2,1589560,1589562,3,False,5;811,5;7;811,True
germain,7,1589701,113550,,,,m1,1,1589702,1589700,2,False,3;5;757,103;7717,True
germain,7,1589771,113555,,,,m0,2,1589770,1589772,1,True,5;13;1747,5;7;13;1747,True
germain,7,1589813,113558,,,,m0,2,1589812,1589814,2,False,56779,7;56779,True
germain,7,1589827,113559,,,,m1,1,1589828,1589826,1,True,3;37853,239;1663,True
germain,7,1589911,113565,,,,m1,1,1589912,1589910,1,True,3;5;67;113,353;563,True
germain,7,1589981,113570,,,,m0,2,1589980,1589982,2,False,5;41;277,5;7;41;277,True
germain,7,1590037,113574,,,,m1,1,1590038,1590036,2,False,3;23;823,37;21487,True
germain,7,1590079,113577,,,,m1,1,1590080,1590078,1,True,3;17;131,5;4969,True
germain,7,1590107,113579,,,,m0,2,1590106,1590108,1,True,53;2143,7;53;2143,True
germain,7,1590233,113588,,,,m0,2,1590232,1590234,3,False,73;389,7;73;389,True
germain,7,1590247,113589,,,,m1,1,1590248,1590246,1,True,3;601,11;17;1063,True
germain,7,1590317,113594,,,,m0,2,1590316,1590318,2,False,13;17;257,7;13;17;257,True
germain,7,1590373,113598,,,,m1,1,1590374,1590372,2,False,3;6311,795187,True
germain,7,1590541,113610,,,,m1,1,1590542,1590540,2,False,3;5;541,23;71;487,True
germain,7,1590653,113618,,,,m0,2,1590652,1590654,2,False,56809,7;56809,True
germain,7,1590793,113628,,,,m1,1,1590794,1590792,3,False,3;17;557,19;41863,True
germain,7,1590961,113640,,,,m1,1,1590962,1590960,4,False,3;5;947,17;73;641,True
germain,7,1591241,113660,,,,m0,2,1591240,1591242,3,False,5;5683,5;7;5683,True
germain,7,1591339,113667,,,,m1,1,1591340,1591338,1,True,3;37889,5;251;317,True
germain,7,1591367,113669,,,,m0,2,1591366,1591368,1,True,197;577,7;197;577,True
germain,7,1591507,113679,,,,m1,1,1591508,1591506,1,True,3;17;743,23;17299,True
germain,7,1591787,113699,,,,m0,2,1591786,1591788,1,True,67;1697,7;67;1697,True
germain,7,1591871,113705,,,,m0,2,1591870,1591872,1,True,5;22741,5;7;22741,True
germain,7,1591913,113708,,,,m0,2,1591912,1591914,3,False,31;131,7;31;131,True
germain,7,1591927,113709,,,,m1,1,1591928,1591926,1,True,3;29;1307,13;15307,True
germain,7,1591969,113712,,,,m1,1,1591970,1591968,5,False,3;23;103,5;397;401,True
germain,7,1592081,113720,,,,m0,2,1592080,1592082,4,False,5;2843,5;7;2843,True
germain,7,1592207,113729,,,,m0,2,1592206,1592208,1,True,11;211,7;11;211,True
germain,7,1592263,113733,,,,m1,1,1592264,1592262,1,True,3;12637,199033,True
germain,7,1592431,113745,,,,m1,1,1592432,1592430,1,True,3;5;7583,99527,True
germain,7,1592557,113754,,,,m1,1,1592558,1592556,2,False,3;18959,11;191;379,True
germain,7,1592683,113763,,,,m1,1,1592684,1592682,1,True,3;13;2917,398171,True
germain,7,1592753,113768,,,,m0,2,1592752,1592754,4,False,14221,7;14221,True
germain,7,1592879,113777,,,,m0,2,1592878,1592880,1,True,113777,7;113777,True
germain,7,1592963,113783,,,,m0,2,1592962,1592964,1,True,113783,7;113783,True
germain,7,1593047,113789,,,,m0,2,1593046,1593048,1,True,13;8753,7;13;8753,True
germain,7,1593061,113790,,,,m1,1,1593062,1593060,2,False,3;5;3793,796531,True
germain,7,1593271,113805,,,,m1,1,1593272,1593270,1,True,3;5;281,79;2521,True
germain,7,1593299,113807,,,,m0,2,1593298,1593300,1,True,73;1559,7;73;1559,True
germain,7,1593341,113810,,,,m0,2,1593340,1593342,2,False,5;19;599,5;7;19;599,True
germain,7,1593467,113819,,,,m0,2,1593466,1593468,1,True,113819,7;113819,True
germain,7,1593481,113820,,,,m1,1,1593482,1593480,3,False,3;5;271,11;72431,True
germain,7,1593523,113823,,,,m1,1,1593524,1593522,1,True,3;12647,31;71;181,True
germain,7,1593593,113828,,,,m0,2,1593592,1593594,3,False,11;13;199,7;11;13;199,True
germain,7,1593607,113829,,,,m1,1,1593608,1593606,1,True,3;19;1997,29;6869,True
germain,7,1593859,113847,,,,m1,1,1593860,1593858,1,True,3;137;277,5;79693,True
germain,7,1593887,113849,,,,m0,2,1593886,1593888,1,True,17;37;181,7;17;37;181,True
germain,7,1594027,113859,,,,m1,1,1594028,1594026,1,True,3;4217,53;73;103,True
germain,7,1594097,113864,,,,m0,2,1594096,1594098,4,False,43;331,7;43;331,True
germain,7,1594111,113865,,,,m1,1,1594112,1594110,1,True,3;5;7591,13;479,True
germain,7,1594223,113873,,,,m0,2,1594222,1594224,1,True,23;4951,7;23;4951,True
germain,7,1594279,113877,,,,m1,1,1594280,1594278,1,True,3;12653,5;39857,True
germain,7,1594433,113888,,,,m0,2,1594432,1594434,6,False,3559,7;3559,True
germain,7,1594517,113894,,,,m0,2,1594516,1594518,2,False,11;31;167,7;11;31;167,True
germain,7,1594559,113897,,,,m0,2,1594558,1594560,1,True,53;307,7;53;307,True
germain,7,1594573,113898,,,,m1,1,1594574,1594572,2,False,3;41;463,797287,True
germain,7,1594643,113903,,,,m0,2,1594642,1594644,1,True,113903,7;113903,True
germain,7,1594657,113904,,,,m1,1,1594658,1594656,5,False,3;113,13;61333,True
germain,7,1594783,113913,,,,m1,1,1594784,1594782,1,True,3;4219,19;43;61,True
germain,7,1594867,113919,,,,m1,1,1594868,1594866,1,True,3;13;23;127,11;67;541,True
germain,7,1594909,113922,,,,m1,1,1594910,1594908,2,False,3;6329,5;159491,True
germain,7,1594937,113924,,,,m0,2,1594936,1594938,3,False,19;1499,7;19;1499,True
germain,7,1594951,113925,,,,m1,1,1594952,1594950,1,True,3;5;31,193;1033,True
germain,7,1595063,113933,,,,m0,2,1595062,1595064,1,True,113933,7;113933,True
germain,7,1595189,113942,,,,m0,2,1595188,1595190,2,False,23;2477,7;23;2477,True
germain,7,1595273,113948,,,,m0,2,1595272,1595274,3,False,61;467,7;61;467,True
germain,7,1595287,113949,,,,m1,1,1595288,1595286,1,True,3;11;1151,199411,True
germain,7,1595357,113954,,,,m0,2,1595356,1595358,2,False,227;251,7;227;251,True
germain,7,1595483,113963,,,,m0,2,1595482,1595484,1,True,113963,7;113963,True
germain,7,1595567,113969,,,,m0,2,1595566,1595568,1,True,113969,7;113969,True
germain,7,1595623,113973,,,,m1,1,1595624,1595622,1,True,3;37991,199453,True
germain,7,1595749,113982,,,,m1,1,1595750,1595748,2,False,3;11;157,5;13;491,True
germain,7,1595819,113987,,,,m0,2,1595818,1595820,1,True,31;3677,7;31;3677,True
germain,7,1595833,113988,,,,m1,1,1595834,1595832,3,False,3;23;59,797917,True
germain,7,1595861,113990,,,,m0,2,1595860,1595862,2,False,5;11399,5;7;11399,True
germain,7,1595903,113993,,,,m0,2,1595902,1595904,1,True,11;43;241,7;11;43;241,True
germain,7,1596029,114002,,,,m0,2,1596028,1596030,2,False,17;479,7;17;479,True
germain,7,1596043,114003,,,,m1,1,1596044,1596042,1,True,3;53;239,29;13759,True
germain,7,1596071,114005,,,,m0,2,1596070,1596072,1,True,5;151,5;7;151,True
germain,7,1596169,114012,,,,m1,1,1596170,1596168,3,False,3;3167,5;159617,True
germain,7,1596211,114015,,,,m1,1,1596212,1596210,1,True,3;5;11;691,41;9733,True
germain,7,1596379,114027,,,,m1,1,1596380,1596378,1,True,3;191;199,5;19;4201,True
germain,7,1596631,114045,,,,m1,1,1596632,1596630,1,True,3;5;7603,109;1831,True
germain,7,1596659,114047,,,,m0,2,1596658,1596660,1,True,59;1933,7;59;1933,True
germain,7,1596701,114050,,,,m0,2,1596700,1596702,2,False,5;2281,5;7;2281,True
germain,7,1596743,114053,,,,m0,2,1596742,1596744,1,True,17;6709,7;17;6709,True
germain,7,1596869,114062,,,,m0,2,1596868,1596870,2,False,13;41;107,7;13;41;107,True
germain,7,1597289,114092,,,,m0,2,1597288,1597290,3,False,11;2593,7;11;2593,True
germain,7,1597331,114095,,,,m0,2,1597330,1597332,1,True,5;19;1201,5;7;19;1201,True
germain,7,1597457,114104,,,,m0,2,1597456,1597458,4,False,17;839,7;17;839,True
germain,7,1597499,114107,,,,m0,2,1597498,1597500,1,True,16301,7;16301,True
germain,7,1597513,114108,,,,m1,1,1597514,1597512,3,False,3;37;257,798757,True
germain,7,1597597,114114,,,,m1,1,1597598,1597596,2,False,3;11;13;19,798799,True
germain,7,1597723,114123,,,,m1,1,1597724,1597722,1,True,3;109;349,107;3733,True
germain,7,1597793,114128,,,,m0,2,1597792,1597794,5,False,1019,7;1019,True
germain,7,1597877,114134,,,,m0,2,1597876,1597878,2,False,149;383,7;149;383,True
germain,7,1597961,114140,,,,m0,2,1597960,1597962,3,False,5;13;439,5;7;13;439,True
germain,7,1598171,114155,,,,m0,2,1598170,1598172,1,True,5;17;79,5;7;17;79,True
germain,7,1598213,114158,,,,m0,2,1598212,1598214,2,False,11;5189,7;11;5189,True
germain,7,1598227,114159,,,,m1,1,1598228,1598226,1,True,3;38053,399557,True
germain,7,1598381,114170,,,,m0,2,1598380,1598382,2,False,5;233,5;7;233,True
germain,7,1598507,114179,,,,m0,2,1598506,1598508,1,True,13;8783,7;13;8783,True
germain,7,1598521,114180,,,,m1,1,1598522,1598520,3,False,3;5;11;173,853;937,True
germain,7,1598563,114183,,,,m1,1,1598564,1598562,1,True,3;4229,11;47;773,True
germain,7,1598633,114188,,,,m0,2,1598632,1598634,3,False,28547,7;28547,True
germain,7,1598689,114192,,,,m1,1,1598690,1598688,5,False,3;13;61,5;159869,True
germain,7,1598801,114200,,,,m0,2,1598800,1598802,4,False,5;571,5;7;571,True
germain,7,1598843,114203,,,,m0,2,1598842,1598844,1,True,114203,7;114203,True
germain,7,1598899,114207,,,,m1,1,1598900,1598898,1,True,3;38069,5;59;271,True
germain,7,1598941,114210,,,,m1,1,1598942,1598940,2,False,3;5;47,799471,True
germain,7,1599053,114218,,,,m0,2,1599052,1599054,2,False,13;23;191,7;13;23;191,True
germain,7,1599067,114219,,,,m1,1,1599068,1599066,1,True,3;37,149;2683,True
germain,7,1599109,114222,,,,m1,1,1599110,1599108,2,False,3;19037,5;159911,True
germain,7,1599137,114224,,,,m0,2,1599136,1599138,5,False,11;59,7;11;59,True
germain,7,1599151,114225,,,,m1,1,1599152,1599150,1,True,3;5;1523,89;1123,True
germain,7,1599319,114237,,,,m1,1,1599320,1599318,1,True,3;4231,5;39983,True
germain,7,1599347,114239,,,,m0,2,1599346,1599348,1,True,71;1609,7;71;1609,True
germain,7,1599361,114240,,,,m1,1,1599362,1599360,7,False,3;5;17,37;21613,True
germain,7,1599529,114252,,,,m1,1,1599530,1599528,3,False,3;9521,5;17;97,True
germain,7,1599571,114255,,,,m1,1,1599572,1599570,1,True,3;5;2539,13;19;1619,True
germain,7,1599613,114258,,,,m1,1,1599614,1599612,2,False,3;137;139,799807,True
